agency_cd,site_no,datetime,119381_00060_00003,119381_00060_00003_cd
USGS,1570500,1986-11-30,122000,A
USGS,1570500,1986-12-01,93200,A
USGS,1570500,1986-12-02,73800,A
USGS,1570500,1986-12-03,73100,A
USGS,1570500,1986-12-04,81200,A
USGS,1570500,1986-12-05,84900,A
USGS,1570500,1986-12-06,85500,A
USGS,1570500,1986-12-07,72300,A
USGS,1570500,1986-12-08,59500,A
USGS,1570500,1986-12-09,51500,A
USGS,1570500,1986-12-10,50100,A
USGS,1570500,1986-12-11,53000,A
USGS,1570500,1986-12-12,55000,A
USGS,1570500,1986-12-13,53600,A
USGS,1570500,1986-12-14,48400,A
USGS,1570500,1986-12-15,42300,A
USGS,1570500,1986-12-16,37100,A
USGS,1570500,1986-12-17,34100,A
USGS,1570500,1986-12-18,32900,A
USGS,1570500,1986-12-19,37200,A
USGS,1570500,1986-12-20,39900,A
USGS,1570500,1986-12-21,39000,A
USGS,1570500,1986-12-22,36500,A
USGS,1570500,1986-12-23,32600,A
USGS,1570500,1986-12-24,30100,A
USGS,1570500,1986-12-25,38800,A
USGS,1570500,1986-12-26,53700,A
USGS,1570500,1986-12-27,59900,A
USGS,1570500,1986-12-28,60100,A
USGS,1570500,1986-12-29,54000,A
USGS,1570500,1986-12-30,47600,A
USGS,1570500,1986-12-31,41900,A
USGS,1570500,1987-01-01,37800,A
USGS,1570500,1987-01-02,35300,A
USGS,1570500,1987-01-03,33100,A
USGS,1570500,1987-01-04,31000,A
USGS,1570500,1987-01-05,28200,A
USGS,1570500,1987-01-06,25100,A
USGS,1570500,1987-01-07,23700,A
USGS,1570500,1987-01-08,22400,A
USGS,1570500,1987-01-09,22700,A
USGS,1570500,1987-01-10,23400,A
USGS,1570500,1987-01-11,22500,A
USGS,1570500,1987-01-12,21900,A
USGS,1570500,1987-01-13,21200,A
USGS,1570500,1987-01-14,20500,A
USGS,1570500,1987-01-15,20300,A
USGS,1570500,1987-01-16,21100,A
USGS,1570500,1987-01-17,24800,A
USGS,1570500,1987-01-18,31000,A
USGS,1570500,1987-01-19,34000,A
USGS,1570500,1987-01-20,32200,A
USGS,1570500,1987-01-21,32200,A
USGS,1570500,1987-01-22,28000,A
USGS,1570500,1987-01-23,22000,A
USGS,1570500,1987-01-24,19000,A
USGS,1570500,1987-01-25,18000,A
USGS,1570500,1987-01-26,17000,A
USGS,1570500,1987-01-27,16000,A
USGS,1570500,1987-01-28,15000,A
USGS,1570500,1987-01-29,15000,A
USGS,1570500,1987-01-30,15000,A
USGS,1570500,1987-01-31,16000,A
USGS,1570500,1987-02-01,18000,A
USGS,1570500,1987-02-02,19000,A
USGS,1570500,1987-02-03,21000,A
USGS,1570500,1987-02-04,22000,A
USGS,1570500,1987-02-05,23000,A
USGS,1570500,1987-02-06,24000,A
USGS,1570500,1987-02-07,24000,A
USGS,1570500,1987-02-08,23000,A
USGS,1570500,1987-02-09,22000,A
USGS,1570500,1987-02-10,21000,A
USGS,1570500,1987-02-11,20000,A
USGS,1570500,1987-02-12,19000,A
USGS,1570500,1987-02-13,18000,A
USGS,1570500,1987-02-14,17000,A
USGS,1570500,1987-02-15,15000,A
USGS,1570500,1987-02-16,13000,A
USGS,1570500,1987-02-17,12000,A
USGS,1570500,1987-02-18,12000,A
USGS,1570500,1987-02-19,13000,A
USGS,1570500,1987-02-20,14000,A
USGS,1570500,1987-02-21,14000,A
USGS,1570500,1987-02-22,14000,A
USGS,1570500,1987-02-23,14000,A
USGS,1570500,1987-02-24,13000,A
USGS,1570500,1987-02-25,14000,A
USGS,1570500,1987-02-26,13000,A
USGS,1570500,1987-02-27,13000,A
USGS,1570500,1987-02-28,13000,A
USGS,1570500,1987-03-01,15000,A
USGS,1570500,1987-03-02,34100,A
USGS,1570500,1987-03-03,47900,A
USGS,1570500,1987-03-04,63600,A
USGS,1570500,1987-03-05,68100,A
USGS,1570500,1987-03-06,58700,A
USGS,1570500,1987-03-07,51200,A
USGS,1570500,1987-03-08,49200,A
USGS,1570500,1987-03-09,66100,A
USGS,1570500,1987-03-10,114000,A
USGS,1570500,1987-03-11,119000,A
USGS,1570500,1987-03-12,91600,A
USGS,1570500,1987-03-13,70000,A
USGS,1570500,1987-03-14,57300,A
USGS,1570500,1987-03-15,50400,A
USGS,1570500,1987-03-16,45300,A
USGS,1570500,1987-03-17,40900,A
USGS,1570500,1987-03-18,37300,A
USGS,1570500,1987-03-19,33900,A
USGS,1570500,1987-03-20,31400,A
USGS,1570500,1987-03-21,29600,A
USGS,1570500,1987-03-22,28800,A
USGS,1570500,1987-03-23,28300,A
USGS,1570500,1987-03-24,27800,A
USGS,1570500,1987-03-25,27700,A
USGS,1570500,1987-03-26,29300,A
USGS,1570500,1987-03-27,34800,A
USGS,1570500,1987-03-28,44700,A
USGS,1570500,1987-03-29,49300,A
USGS,1570500,1987-03-30,47800,A
USGS,1570500,1987-03-31,45300,A
USGS,1570500,1987-04-01,53200,A
USGS,1570500,1987-04-02,77900,A
USGS,1570500,1987-04-03,85600,A
USGS,1570500,1987-04-04,77100,A
USGS,1570500,1987-04-05,119000,A
USGS,1570500,1987-04-06,209000,A
USGS,1570500,1987-04-07,214000,A
USGS,1570500,1987-04-08,191000,A
USGS,1570500,1987-04-09,169000,A
USGS,1570500,1987-04-10,139000,A
USGS,1570500,1987-04-11,110000,A
USGS,1570500,1987-04-12,85800,A
USGS,1570500,1987-04-13,72600,A
USGS,1570500,1987-04-14,69300,A
USGS,1570500,1987-04-15,76100,A
USGS,1570500,1987-04-16,73600,A
USGS,1570500,1987-04-17,66500,A
USGS,1570500,1987-04-18,61600,A
USGS,1570500,1987-04-19,59400,A
USGS,1570500,1987-04-20,54200,A
USGS,1570500,1987-04-21,48700,A
USGS,1570500,1987-04-22,43500,A
USGS,1570500,1987-04-23,39800,A
USGS,1570500,1987-04-24,35400,A
USGS,1570500,1987-04-25,33800,A
USGS,1570500,1987-04-26,36000,A
USGS,1570500,1987-04-27,38100,A
USGS,1570500,1987-04-28,37200,A
USGS,1570500,1987-04-29,34100,A
USGS,1570500,1987-04-30,32200,A
USGS,1570500,1987-05-01,30900,A
USGS,1570500,1987-05-02,30100,A
USGS,1570500,1987-05-03,29200,A
USGS,1570500,1987-05-04,31300,A
USGS,1570500,1987-05-05,38400,A
USGS,1570500,1987-05-06,42700,A
USGS,1570500,1987-05-07,41700,A
USGS,1570500,1987-05-08,37400,A
USGS,1570500,1987-05-09,32200,A
USGS,1570500,1987-05-10,30100,A
USGS,1570500,1987-05-11,27300,A
USGS,1570500,1987-05-12,22200,A
USGS,1570500,1987-05-13,22400,A
USGS,1570500,1987-05-14,20500,A
USGS,1570500,1987-05-15,19300,A
USGS,1570500,1987-05-16,18200,A
USGS,1570500,1987-05-17,17400,A
USGS,1570500,1987-05-18,16900,A
USGS,1570500,1987-05-19,16900,A
USGS,1570500,1987-05-20,20100,A
USGS,1570500,1987-05-21,23300,A
USGS,1570500,1987-05-22,22400,A
USGS,1570500,1987-05-23,20900,A
USGS,1570500,1987-05-24,19900,A
USGS,1570500,1987-05-25,18200,A
USGS,1570500,1987-05-26,17800,A
USGS,1570500,1987-05-27,16900,A
USGS,1570500,1987-05-28,17000,A
USGS,1570500,1987-05-29,16300,A
USGS,1570500,1987-05-30,15300,A
USGS,1570500,1987-05-31,14600,A
USGS,1570500,1987-06-01,14200,A
USGS,1570500,1987-06-02,14000,A
USGS,1570500,1987-06-03,13300,A
USGS,1570500,1987-06-04,14300,A
USGS,1570500,1987-06-05,16500,A
USGS,1570500,1987-06-06,17300,A
USGS,1570500,1987-06-07,17500,A
USGS,1570500,1987-06-08,17300,A
USGS,1570500,1987-06-09,16100,A
USGS,1570500,1987-06-10,14800,A
USGS,1570500,1987-06-11,13700,A
USGS,1570500,1987-06-12,13000,A
USGS,1570500,1987-06-13,12700,A
USGS,1570500,1987-06-14,12600,A
USGS,1570500,1987-06-15,12800,A
USGS,1570500,1987-06-16,17200,A
USGS,1570500,1987-06-17,17100,A
USGS,1570500,1987-06-18,14000,A
USGS,1570500,1987-06-19,12300,A
USGS,1570500,1987-06-20,11300,A
USGS,1570500,1987-06-21,10400,A
USGS,1570500,1987-06-22,9930,A
USGS,1570500,1987-06-23,10500,A
USGS,1570500,1987-06-24,11400,A
USGS,1570500,1987-06-25,12900,A
USGS,1570500,1987-06-26,13000,A
USGS,1570500,1987-06-27,11400,A
USGS,1570500,1987-06-28,11600,A
USGS,1570500,1987-06-29,11800,A
USGS,1570500,1987-06-30,12400,A
USGS,1570500,1987-07-01,11400,A
USGS,1570500,1987-07-02,10800,A
USGS,1570500,1987-07-03,11400,A
USGS,1570500,1987-07-04,20300,A
USGS,1570500,1987-07-05,33600,A
USGS,1570500,1987-07-06,29000,A
USGS,1570500,1987-07-07,25000,A
USGS,1570500,1987-07-08,20800,A
USGS,1570500,1987-07-09,24400,A
USGS,1570500,1987-07-10,32900,A
USGS,1570500,1987-07-11,34400,A
USGS,1570500,1987-07-12,26900,A
USGS,1570500,1987-07-13,22700,A
USGS,1570500,1987-07-14,20300,A
USGS,1570500,1987-07-15,18700,A
USGS,1570500,1987-07-16,17700,A
USGS,1570500,1987-07-17,17800,A
USGS,1570500,1987-07-18,15700,A
USGS,1570500,1987-07-19,14200,A
USGS,1570500,1987-07-20,13600,A
USGS,1570500,1987-07-21,12300,A
USGS,1570500,1987-07-22,10800,A
USGS,1570500,1987-07-23,9470,A
USGS,1570500,1987-07-24,8830,A
USGS,1570500,1987-07-25,8330,A
USGS,1570500,1987-07-26,7940,A
USGS,1570500,1987-07-27,7570,A
USGS,1570500,1987-07-28,7780,A
USGS,1570500,1987-07-29,7650,A
USGS,1570500,1987-07-30,7290,A
USGS,1570500,1987-07-31,7320,A
USGS,1570500,1987-08-01,7430,A
USGS,1570500,1987-08-02,6850,A
USGS,1570500,1987-08-03,6420,A
USGS,1570500,1987-08-04,6130,A
USGS,1570500,1987-08-05,6340,A
USGS,1570500,1987-08-06,6970,A
USGS,1570500,1987-08-07,6770,A
USGS,1570500,1987-08-08,6730,A
USGS,1570500,1987-08-09,6520,A
USGS,1570500,1987-08-10,6460,A
USGS,1570500,1987-08-11,6980,A
USGS,1570500,1987-08-12,7530,A
USGS,1570500,1987-08-13,6870,A
USGS,1570500,1987-08-14,6340,A
USGS,1570500,1987-08-15,5980,A
USGS,1570500,1987-08-16,5680,A
USGS,1570500,1987-08-17,5540,A
USGS,1570500,1987-08-18,5620,A
USGS,1570500,1987-08-19,5400,A
USGS,1570500,1987-08-20,5150,A
USGS,1570500,1987-08-21,4770,A
USGS,1570500,1987-08-22,4750,A
USGS,1570500,1987-08-23,4750,A
USGS,1570500,1987-08-24,4700,A
USGS,1570500,1987-08-25,4620,A
USGS,1570500,1987-08-26,4630,A
USGS,1570500,1987-08-27,4740,A
USGS,1570500,1987-08-28,5190,A
USGS,1570500,1987-08-29,5790,A
USGS,1570500,1987-08-30,9410,A
USGS,1570500,1987-08-31,11700,A
USGS,1570500,1987-09-01,10700,A
USGS,1570500,1987-09-02,9430,A
USGS,1570500,1987-09-03,9010,A
USGS,1570500,1987-09-04,8280,A
USGS,1570500,1987-09-05,7540,A
USGS,1570500,1987-09-06,7090,A
USGS,1570500,1987-09-07,7300,A
USGS,1570500,1987-09-08,7610,A
USGS,1570500,1987-09-09,8490,A
USGS,1570500,1987-09-10,13900,A
USGS,1570500,1987-09-11,18400,A
USGS,1570500,1987-09-12,17700,A
USGS,1570500,1987-09-13,38400,A
USGS,1570500,1987-09-14,50100,A
USGS,1570500,1987-09-15,48200,A
USGS,1570500,1987-09-16,39400,A
USGS,1570500,1987-09-17,34600,A
USGS,1570500,1987-09-18,33800,A
USGS,1570500,1987-09-19,40800,A
USGS,1570500,1987-09-20,48900,A
USGS,1570500,1987-09-21,48800,A
USGS,1570500,1987-09-22,49400,A
USGS,1570500,1987-09-23,43600,A
USGS,1570500,1987-09-24,38000,A
USGS,1570500,1987-09-25,32600,A
USGS,1570500,1987-09-26,28400,A
USGS,1570500,1987-09-27,23300,A
USGS,1570500,1987-09-28,21400,A
USGS,1570500,1987-09-29,19000,A
USGS,1570500,1987-09-30,17400,A
USGS,1570500,1987-10-01,16900,A
USGS,1570500,1987-10-02,19300,A
USGS,1570500,1987-10-03,18600,A
USGS,1570500,1987-10-04,15800,A
USGS,1570500,1987-10-05,15700,A
USGS,1570500,1987-10-06,16800,A
USGS,1570500,1987-10-07,16900,A
USGS,1570500,1987-10-08,18800,A
USGS,1570500,1987-10-09,19500,A
USGS,1570500,1987-10-10,18400,A
USGS,1570500,1987-10-11,17800,A
USGS,1570500,1987-10-12,17400,A
USGS,1570500,1987-10-13,17100,A
USGS,1570500,1987-10-14,16400,A
USGS,1570500,1987-10-15,16000,A
USGS,1570500,1987-10-16,16000,A
USGS,1570500,1987-10-17,16300,A
USGS,1570500,1987-10-18,15800,A
USGS,1570500,1987-10-19,14800,A
USGS,1570500,1987-10-20,13700,A
USGS,1570500,1987-10-21,13000,A
USGS,1570500,1987-10-22,12700,A
USGS,1570500,1987-10-23,12400,A
USGS,1570500,1987-10-24,12000,A
USGS,1570500,1987-10-25,11300,A
USGS,1570500,1987-10-26,11000,A
USGS,1570500,1987-10-27,10900,A
USGS,1570500,1987-10-28,12000,A
USGS,1570500,1987-10-29,13900,A
USGS,1570500,1987-10-30,18100,A
USGS,1570500,1987-10-31,20600,A
USGS,1570500,1987-11-01,25700,A
USGS,1570500,1987-11-02,25000,A
USGS,1570500,1987-11-03,21300,A
USGS,1570500,1987-11-04,19200,A
USGS,1570500,1987-11-05,17700,A
USGS,1570500,1987-11-06,16500,A
USGS,1570500,1987-11-07,15700,A
USGS,1570500,1987-11-08,15100,A
USGS,1570500,1987-11-09,14700,A
USGS,1570500,1987-11-10,15000,A
USGS,1570500,1987-11-11,15300,A
USGS,1570500,1987-11-12,15200,A
USGS,1570500,1987-11-13,15000,A
USGS,1570500,1987-11-14,15400,A
USGS,1570500,1987-11-15,16800,A
USGS,1570500,1987-11-16,18100,A
USGS,1570500,1987-11-17,18900,A
USGS,1570500,1987-11-18,22500,A
USGS,1570500,1987-11-19,31500,A
USGS,1570500,1987-11-20,33900,A
USGS,1570500,1987-11-21,31800,A
USGS,1570500,1987-11-22,29700,A
USGS,1570500,1987-11-23,27800,A
USGS,1570500,1987-11-24,25400,A
USGS,1570500,1987-11-25,23000,A
USGS,1570500,1987-11-26,21200,A
USGS,1570500,1987-11-27,20100,A
USGS,1570500,1987-11-28,19300,A
USGS,1570500,1987-11-29,21200,A
USGS,1570500,1987-11-30,30500,A
USGS,1570500,1987-12-01,56000,A
USGS,1570500,1987-12-02,69500,A
USGS,1570500,1987-12-03,66800,A
USGS,1570500,1987-12-04,58300,A
USGS,1570500,1987-12-05,50000,A
USGS,1570500,1987-12-06,42800,A
USGS,1570500,1987-12-07,37500,A
USGS,1570500,1987-12-08,34000,A
USGS,1570500,1987-12-09,30600,A
USGS,1570500,1987-12-10,28200,A
USGS,1570500,1987-12-11,26500,A
USGS,1570500,1987-12-12,25900,A
USGS,1570500,1987-12-13,26300,A
USGS,1570500,1987-12-14,27100,A
USGS,1570500,1987-12-15,27100,A
USGS,1570500,1987-12-16,27500,A
USGS,1570500,1987-12-17,28200,A
USGS,1570500,1987-12-18,28800,A
USGS,1570500,1987-12-19,29400,A
USGS,1570500,1987-12-20,29200,A
USGS,1570500,1987-12-21,29400,A
USGS,1570500,1987-12-22,30300,A
USGS,1570500,1987-12-23,34400,A
USGS,1570500,1987-12-24,41300,A
USGS,1570500,1987-12-25,38300,A
USGS,1570500,1987-12-26,35000,A
USGS,1570500,1987-12-27,33000,A
USGS,1570500,1987-12-28,31900,A
USGS,1570500,1987-12-29,31900,A
USGS,1570500,1987-12-30,32600,A
USGS,1570500,1987-12-31,29100,A
USGS,1570500,1988-01-01,25800,A
USGS,1570500,1988-01-02,24200,A
USGS,1570500,1988-01-03,21900,A
USGS,1570500,1988-01-04,20000,A:e
USGS,1570500,1988-01-05,18000,A:e
USGS,1570500,1988-01-06,16000,A:e
USGS,1570500,1988-01-07,14000,A:e
USGS,1570500,1988-01-08,13000,A:e
USGS,1570500,1988-01-09,12000,A:e
USGS,1570500,1988-01-10,11000,A:e
USGS,1570500,1988-01-11,10000,A:e
USGS,1570500,1988-01-12,9300,A:e
USGS,1570500,1988-01-13,8900,A:e
USGS,1570500,1988-01-14,8500,A:e
USGS,1570500,1988-01-15,8100,A:e
USGS,1570500,1988-01-16,8000,A:e
USGS,1570500,1988-01-17,7900,A:e
USGS,1570500,1988-01-18,7500,A:e
USGS,1570500,1988-01-19,7500,A:e
USGS,1570500,1988-01-20,15000,A:e
USGS,1570500,1988-01-21,25000,A:e
USGS,1570500,1988-01-22,40000,A:e
USGS,1570500,1988-01-23,45000,A:e
USGS,1570500,1988-01-24,43000,A:e
USGS,1570500,1988-01-25,43000,A:e
USGS,1570500,1988-01-26,45000,A:e
USGS,1570500,1988-01-27,34000,A:e
USGS,1570500,1988-01-28,29000,A:e
USGS,1570500,1988-01-29,26000,A:e
USGS,1570500,1988-01-30,23000,A:e
USGS,1570500,1988-01-31,21000,A:e
USGS,1570500,1988-02-01,20000,A:e
USGS,1570500,1988-02-02,30000,A:e
USGS,1570500,1988-02-03,101000,A
USGS,1570500,1988-02-04,156000,A
USGS,1570500,1988-02-05,137000,A
USGS,1570500,1988-02-06,102000,A
USGS,1570500,1988-02-07,73200,A
USGS,1570500,1988-02-08,59200,A
USGS,1570500,1988-02-09,50200,A
USGS,1570500,1988-02-10,44100,A
USGS,1570500,1988-02-11,40000,A:e
USGS,1570500,1988-02-12,35000,A:e
USGS,1570500,1988-02-13,32000,A:e
USGS,1570500,1988-02-14,30000,A:e
USGS,1570500,1988-02-15,28000,A:e
USGS,1570500,1988-02-16,27000,A:e
USGS,1570500,1988-02-17,26000,A:e
USGS,1570500,1988-02-18,25000,A:e
USGS,1570500,1988-02-19,26000,A:e
USGS,1570500,1988-02-20,29000,A:e
USGS,1570500,1988-02-21,35900,A
USGS,1570500,1988-02-22,36000,A
USGS,1570500,1988-02-23,35600,A
USGS,1570500,1988-02-24,33700,A
USGS,1570500,1988-02-25,31700,A
USGS,1570500,1988-02-26,28900,A
USGS,1570500,1988-02-27,26900,A
USGS,1570500,1988-02-28,23600,A
USGS,1570500,1988-02-29,24600,A
USGS,1570500,1988-03-01,22400,A
USGS,1570500,1988-03-02,21300,A
USGS,1570500,1988-03-03,20800,A
USGS,1570500,1988-03-04,22400,A
USGS,1570500,1988-03-05,33900,A
USGS,1570500,1988-03-06,41200,A
USGS,1570500,1988-03-07,41700,A
USGS,1570500,1988-03-08,38300,A
USGS,1570500,1988-03-09,36200,A
USGS,1570500,1988-03-10,42000,A
USGS,1570500,1988-03-11,43900,A
USGS,1570500,1988-03-12,56500,A
USGS,1570500,1988-03-13,58600,A
USGS,1570500,1988-03-14,55600,A
USGS,1570500,1988-03-15,56500,A
USGS,1570500,1988-03-16,57200,A
USGS,1570500,1988-03-17,52500,A
USGS,1570500,1988-03-18,46300,A
USGS,1570500,1988-03-19,41300,A
USGS,1570500,1988-03-20,38000,A
USGS,1570500,1988-03-21,35100,A
USGS,1570500,1988-03-22,32100,A
USGS,1570500,1988-03-23,29000,A
USGS,1570500,1988-03-24,26600,A
USGS,1570500,1988-03-25,24800,A
USGS,1570500,1988-03-26,25200,A
USGS,1570500,1988-03-27,34000,A
USGS,1570500,1988-03-28,67300,A
USGS,1570500,1988-03-29,84800,A
USGS,1570500,1988-03-30,75300,A
USGS,1570500,1988-03-31,63200,A
USGS,1570500,1988-04-01,53200,A
USGS,1570500,1988-04-02,46700,A
USGS,1570500,1988-04-03,43300,A
USGS,1570500,1988-04-04,42300,A
USGS,1570500,1988-04-05,41400,A
USGS,1570500,1988-04-06,41900,A
USGS,1570500,1988-04-07,42300,A
USGS,1570500,1988-04-08,43100,A
USGS,1570500,1988-04-09,47200,A
USGS,1570500,1988-04-10,45600,A
USGS,1570500,1988-04-11,40500,A
USGS,1570500,1988-04-12,37600,A
USGS,1570500,1988-04-13,34400,A
USGS,1570500,1988-04-14,31800,A
USGS,1570500,1988-04-15,29100,A
USGS,1570500,1988-04-16,26700,A
USGS,1570500,1988-04-17,25200,A
USGS,1570500,1988-04-18,24100,A
USGS,1570500,1988-04-19,22900,A
USGS,1570500,1988-04-20,21400,A
USGS,1570500,1988-04-21,20100,A
USGS,1570500,1988-04-22,19100,A
USGS,1570500,1988-04-23,18100,A
USGS,1570500,1988-04-24,17300,A
USGS,1570500,1988-04-25,16600,A
USGS,1570500,1988-04-26,16700,A
USGS,1570500,1988-04-27,18600,A
USGS,1570500,1988-04-28,19800,A
USGS,1570500,1988-04-29,20400,A
USGS,1570500,1988-04-30,22100,A
USGS,1570500,1988-05-01,27200,A
USGS,1570500,1988-05-02,36200,A
USGS,1570500,1988-05-03,36700,A
USGS,1570500,1988-05-04,32100,A
USGS,1570500,1988-05-05,28900,A
USGS,1570500,1988-05-06,28000,A
USGS,1570500,1988-05-07,30200,A
USGS,1570500,1988-05-08,34900,A
USGS,1570500,1988-05-09,34200,A
USGS,1570500,1988-05-10,32000,A
USGS,1570500,1988-05-11,30000,A
USGS,1570500,1988-05-12,29500,A
USGS,1570500,1988-05-13,28300,A
USGS,1570500,1988-05-14,26100,A
USGS,1570500,1988-05-15,25200,A
USGS,1570500,1988-05-16,24600,A
USGS,1570500,1988-05-17,23900,A
USGS,1570500,1988-05-18,27200,A
USGS,1570500,1988-05-19,51800,A
USGS,1570500,1988-05-20,140000,A
USGS,1570500,1988-05-21,178000,A
USGS,1570500,1988-05-22,178000,A
USGS,1570500,1988-05-23,128000,A
USGS,1570500,1988-05-24,93600,A
USGS,1570500,1988-05-25,77700,A
USGS,1570500,1988-05-26,70700,A
USGS,1570500,1988-05-27,57400,A
USGS,1570500,1988-05-28,49400,A
USGS,1570500,1988-05-29,43300,A
USGS,1570500,1988-05-30,37500,A
USGS,1570500,1988-05-31,33200,A
USGS,1570500,1988-06-01,27700,A
USGS,1570500,1988-06-02,25700,A
USGS,1570500,1988-06-03,23900,A
USGS,1570500,1988-06-04,22200,A
USGS,1570500,1988-06-05,19500,A
USGS,1570500,1988-06-06,19700,A
USGS,1570500,1988-06-07,18600,A
USGS,1570500,1988-06-08,17300,A
USGS,1570500,1988-06-09,16400,A
USGS,1570500,1988-06-10,16400,A
USGS,1570500,1988-06-11,15800,A
USGS,1570500,1988-06-12,14400,A
USGS,1570500,1988-06-13,13000,A
USGS,1570500,1988-06-14,12200,A
USGS,1570500,1988-06-15,11300,A
USGS,1570500,1988-06-16,10600,A
USGS,1570500,1988-06-17,10200,A
USGS,1570500,1988-06-18,9620,A
USGS,1570500,1988-06-19,9290,A
USGS,1570500,1988-06-20,9090,A
USGS,1570500,1988-06-21,8710,A
USGS,1570500,1988-06-22,8370,A
USGS,1570500,1988-06-23,7660,A
USGS,1570500,1988-06-24,7200,A
USGS,1570500,1988-06-25,6840,A
USGS,1570500,1988-06-26,6440,A
USGS,1570500,1988-06-27,6210,A
USGS,1570500,1988-06-28,6110,A
USGS,1570500,1988-06-29,5900,A
USGS,1570500,1988-06-30,5690,A
USGS,1570500,1988-07-01,5500,A
USGS,1570500,1988-07-02,5290,A
USGS,1570500,1988-07-03,5360,A
USGS,1570500,1988-07-04,5300,A
USGS,1570500,1988-07-05,5110,A
USGS,1570500,1988-07-06,4960,A
USGS,1570500,1988-07-07,4770,A
USGS,1570500,1988-07-08,4660,A
USGS,1570500,1988-07-09,4640,A
USGS,1570500,1988-07-10,4560,A
USGS,1570500,1988-07-11,4440,A
USGS,1570500,1988-07-12,4340,A
USGS,1570500,1988-07-13,4290,A
USGS,1570500,1988-07-14,4290,A
USGS,1570500,1988-07-15,4400,A
USGS,1570500,1988-07-16,4300,A
USGS,1570500,1988-07-17,4170,A
USGS,1570500,1988-07-18,4170,A
USGS,1570500,1988-07-19,4690,A
USGS,1570500,1988-07-20,6950,A
USGS,1570500,1988-07-21,6880,A
USGS,1570500,1988-07-22,7230,A
USGS,1570500,1988-07-23,9700,A
USGS,1570500,1988-07-24,11100,A
USGS,1570500,1988-07-25,10200,A
USGS,1570500,1988-07-26,12000,A
USGS,1570500,1988-07-27,11300,A
USGS,1570500,1988-07-28,12400,A
USGS,1570500,1988-07-29,12600,A
USGS,1570500,1988-07-30,10500,A
USGS,1570500,1988-07-31,10800,A
USGS,1570500,1988-08-01,10300,A
USGS,1570500,1988-08-02,10600,A
USGS,1570500,1988-08-03,9010,A
USGS,1570500,1988-08-04,7620,A
USGS,1570500,1988-08-05,6840,A
USGS,1570500,1988-08-06,6530,A
USGS,1570500,1988-08-07,6280,A
USGS,1570500,1988-08-08,6070,A
USGS,1570500,1988-08-09,6220,A
USGS,1570500,1988-08-10,6020,A
USGS,1570500,1988-08-11,5410,A
USGS,1570500,1988-08-12,5200,A
USGS,1570500,1988-08-13,5030,A
USGS,1570500,1988-08-14,4900,A
USGS,1570500,1988-08-15,4650,A
USGS,1570500,1988-08-16,4380,A
USGS,1570500,1988-08-17,4250,A
USGS,1570500,1988-08-18,4350,A
USGS,1570500,1988-08-19,7440,A
USGS,1570500,1988-08-20,4850,A
USGS,1570500,1988-08-21,4300,A
USGS,1570500,1988-08-22,4020,A
USGS,1570500,1988-08-23,3980,A
USGS,1570500,1988-08-24,4040,A
USGS,1570500,1988-08-25,4070,A
USGS,1570500,1988-08-26,4430,A
USGS,1570500,1988-08-27,5190,A
USGS,1570500,1988-08-28,5710,A
USGS,1570500,1988-08-29,5330,A
USGS,1570500,1988-08-30,9430,A
USGS,1570500,1988-08-31,33200,A
USGS,1570500,1988-09-01,19900,A
USGS,1570500,1988-09-02,18400,A
USGS,1570500,1988-09-03,16500,A
USGS,1570500,1988-09-04,15800,A
USGS,1570500,1988-09-05,15900,A
USGS,1570500,1988-09-06,20300,A
USGS,1570500,1988-09-07,17800,A
USGS,1570500,1988-09-08,15500,A
USGS,1570500,1988-09-09,13300,A
USGS,1570500,1988-09-10,11300,A
USGS,1570500,1988-09-11,9890,A
USGS,1570500,1988-09-12,8780,A
USGS,1570500,1988-09-13,8490,A
USGS,1570500,1988-09-14,8550,A
USGS,1570500,1988-09-15,8660,A
USGS,1570500,1988-09-16,8650,A
USGS,1570500,1988-09-17,7710,A
USGS,1570500,1988-09-18,7520,A
USGS,1570500,1988-09-19,7500,A
USGS,1570500,1988-09-20,8820,A
USGS,1570500,1988-09-21,8320,A
USGS,1570500,1988-09-22,7930,A
USGS,1570500,1988-09-23,8610,A
USGS,1570500,1988-09-24,8360,A
USGS,1570500,1988-09-25,8000,A
USGS,1570500,1988-09-26,7570,A
USGS,1570500,1988-09-27,7180,A
USGS,1570500,1988-09-28,6880,A
